Instance,Terminal,Layer,X location,Y location,Voltage
input21,VPWR,li1,7.5900,89.7600,1.799998
input20,VPWR,li1,7.5900,51.6800,1.799998
input19,VPWR,li1,7.5900,46.2400,1.799998
input18,VPWR,li1,7.5900,35.3600,1.799996
input17,VPWR,li1,7.5900,29.9200,1.799998
input16,VPWR,li1,36.5700,13.6000,1.799996
input15,VPWR,li1,33.3500,13.6000,1.799996
input14,VPWR,li1,52.6700,13.6000,1.799994
input13,VPWR,li1,55.8900,13.6000,1.799994
input12,VPWR,li1,116.1500,78.8800,1.799996
input11,VPWR,li1,52.6700,95.2000,1.799994
input10,VPWR,li1,46.2300,95.2000,1.799995
input9,VPWR,li1,43.0100,95.2000,1.799996
input8,VPWR,li1,7.5900,57.1200,1.800000
input7,VPWR,li1,116.1500,29.9200,1.799987
input6,VPWR,li1,116.1500,40.8000,1.799993
input5,VPWR,li1,116.1500,24.4800,1.799991
input4,VPWR,li1,116.1500,19.0400,1.799991
input3,VPWR,li1,65.5500,13.6000,1.799993
input2,VPWR,li1,75.2100,13.6000,1.799993
input1,VPWR,li1,116.1500,78.8800,1.799996
TAP_TAPCELL_ROW_30_193,VPWR,li1,108.7900,94.8930,1.799992
TAP_TAPCELL_ROW_30_192,VPWR,li1,95.9100,94.8930,1.799992
TAP_TAPCELL_ROW_30_191,VPWR,li1,83.0300,94.8930,1.799993
TAP_TAPCELL_ROW_30_190,VPWR,li1,70.1500,94.8930,1.799993
TAP_TAPCELL_ROW_30_189,VPWR,li1,57.2700,94.8930,1.799994
TAP_TAPCELL_ROW_30_188,VPWR,li1,44.3900,94.8930,1.799995
TAP_TAPCELL_ROW_30_187,VPWR,li1,31.5100,94.8930,1.799997
TAP_TAPCELL_ROW_30_186,VPWR,li1,18.6300,94.8930,1.799999
TAP_TAPCELL_ROW_29_185,VPWR,li1,108.7900,90.0660,1.799992
TAP_TAPCELL_ROW_29_184,VPWR,li1,83.0300,90.0660,1.799992
TAP_TAPCELL_ROW_29_183,VPWR,li1,57.2700,90.0660,1.799994
TAP_TAPCELL_ROW_29_182,VPWR,li1,31.5100,90.0660,1.799997
TAP_TAPCELL_ROW_28_181,VPWR,li1,95.9100,89.4530,1.799992
TAP_TAPCELL_ROW_28_180,VPWR,li1,70.1500,89.4530,1.799993
TAP_TAPCELL_ROW_28_179,VPWR,li1,44.3900,89.4530,1.799995
TAP_TAPCELL_ROW_28_178,VPWR,li1,18.6300,89.4530,1.799998
TAP_TAPCELL_ROW_27_177,VPWR,li1,108.7900,84.6260,1.799993
TAP_TAPCELL_ROW_27_176,VPWR,li1,83.0300,84.6260,1.799993
TAP_TAPCELL_ROW_27_175,VPWR,li1,57.2700,84.6260,1.799995
TAP_TAPCELL_ROW_27_174,VPWR,li1,31.5100,84.6260,1.799997
TAP_TAPCELL_ROW_26_173,VPWR,li1,95.9100,84.0130,1.799993
TAP_TAPCELL_ROW_26_172,VPWR,li1,70.1500,84.0130,1.799993
TAP_TAPCELL_ROW_26_171,VPWR,li1,44.3900,84.0130,1.799996
TAP_TAPCELL_ROW_26_170,VPWR,li1,18.6300,84.0130,1.799999
TAP_TAPCELL_ROW_25_169,VPWR,li1,108.7900,79.1860,1.799996
TAP_TAPCELL_ROW_25_168,VPWR,li1,83.0300,79.1860,1.799997
TAP_TAPCELL_ROW_25_167,VPWR,li1,57.2700,79.1860,1.799997
TAP_TAPCELL_ROW_25_166,VPWR,li1,31.5100,79.1860,1.799998
TAP_TAPCELL_ROW_24_165,VPWR,li1,95.9100,78.5730,1.799996
TAP_TAPCELL_ROW_24_164,VPWR,li1,70.1500,78.5730,1.799997
TAP_TAPCELL_ROW_24_163,VPWR,li1,44.3900,78.5730,1.799997
TAP_TAPCELL_ROW_24_162,VPWR,li1,18.6300,78.5730,1.799999
TAP_TAPCELL_ROW_23_161,VPWR,li1,108.7900,73.7460,1.799992
TAP_TAPCELL_ROW_23_160,VPWR,li1,83.0300,73.7460,1.799994
TAP_TAPCELL_ROW_23_159,VPWR,li1,57.2700,73.7460,1.799996
TAP_TAPCELL_ROW_23_158,VPWR,li1,31.5100,73.7460,1.799997
TAP_TAPCELL_ROW_22_157,VPWR,li1,95.9100,73.1330,1.799993
TAP_TAPCELL_ROW_22_156,VPWR,li1,70.1500,73.1330,1.799995
TAP_TAPCELL_ROW_22_155,VPWR,li1,44.3900,73.1330,1.799997
TAP_TAPCELL_ROW_22_154,VPWR,li1,18.6300,73.1330,1.799998
TAP_TAPCELL_ROW_21_153,VPWR,li1,108.7900,68.3060,1.799989
TAP_TAPCELL_ROW_21_152,VPWR,li1,83.0300,68.3060,1.799991
TAP_TAPCELL_ROW_21_151,VPWR,li1,57.2700,68.3060,1.799994
TAP_TAPCELL_ROW_21_150,VPWR,li1,31.5100,68.3060,1.799997
TAP_TAPCELL_ROW_20_149,VPWR,li1,95.9100,67.6930,1.799990
TAP_TAPCELL_ROW_20_148,VPWR,li1,70.1500,67.6930,1.799993
TAP_TAPCELL_ROW_20_147,VPWR,li1,44.3900,67.6930,1.799995
TAP_TAPCELL_ROW_20_146,VPWR,li1,18.6300,67.6930,1.799997
TAP_TAPCELL_ROW_19_145,VPWR,li1,108.7900,62.8660,1.799999
TAP_TAPCELL_ROW_19_144,VPWR,li1,83.0300,62.8660,1.799999
TAP_TAPCELL_ROW_19_143,VPWR,li1,57.2700,62.8660,1.799999
TAP_TAPCELL_ROW_19_142,VPWR,li1,31.5100,62.8660,1.800000
TAP_TAPCELL_ROW_18_141,VPWR,li1,95.9100,62.2530,1.799999
TAP_TAPCELL_ROW_18_140,VPWR,li1,70.1500,62.2530,1.799999
TAP_TAPCELL_ROW_18_139,VPWR,li1,44.3900,62.2530,1.800000
TAP_TAPCELL_ROW_18_138,VPWR,li1,18.6300,62.2530,1.800000
TAP_TAPCELL_ROW_17_137,VPWR,li1,108.7900,57.4260,1.799999
TAP_TAPCELL_ROW_17_136,VPWR,li1,83.0300,57.4260,1.799999
TAP_TAPCELL_ROW_17_135,VPWR,li1,57.2700,57.4260,1.799999
TAP_TAPCELL_ROW_17_134,VPWR,li1,31.5100,57.4260,1.800000
TAP_TAPCELL_ROW_16_133,VPWR,li1,95.9100,56.8130,1.799999
TAP_TAPCELL_ROW_16_132,VPWR,li1,70.1500,56.8130,1.799999
TAP_TAPCELL_ROW_16_131,VPWR,li1,44.3900,56.8130,1.800000
TAP_TAPCELL_ROW_16_130,VPWR,li1,18.6300,56.8130,1.800000
TAP_TAPCELL_ROW_15_129,VPWR,li1,108.7900,51.9860,1.799997
TAP_TAPCELL_ROW_15_128,VPWR,li1,83.0300,51.9860,1.799997
TAP_TAPCELL_ROW_15_127,VPWR,li1,57.2700,51.9860,1.799998
TAP_TAPCELL_ROW_15_126,VPWR,li1,31.5100,51.9860,1.799998
TAP_TAPCELL_ROW_14_125,VPWR,li1,95.9100,51.3730,1.799997
TAP_TAPCELL_ROW_14_124,VPWR,li1,70.1500,51.3730,1.799998
TAP_TAPCELL_ROW_14_123,VPWR,li1,44.3900,51.3730,1.799998
TAP_TAPCELL_ROW_14_122,VPWR,li1,18.6300,51.3730,1.799998
TAP_TAPCELL_ROW_13_121,VPWR,li1,108.7900,46.5460,1.799997
TAP_TAPCELL_ROW_13_120,VPWR,li1,83.0300,46.5460,1.799997
TAP_TAPCELL_ROW_13_119,VPWR,li1,57.2700,46.5460,1.799998
TAP_TAPCELL_ROW_13_118,VPWR,li1,31.5100,46.5460,1.799999
TAP_TAPCELL_ROW_12_117,VPWR,li1,95.9100,45.9330,1.799997
TAP_TAPCELL_ROW_12_116,VPWR,li1,70.1500,45.9330,1.799998
TAP_TAPCELL_ROW_12_115,VPWR,li1,44.3900,45.9330,1.799998
TAP_TAPCELL_ROW_12_114,VPWR,li1,18.6300,45.9330,1.799999
TAP_TAPCELL_ROW_11_113,VPWR,li1,108.7900,41.1060,1.799993
TAP_TAPCELL_ROW_11_112,VPWR,li1,83.0300,41.1060,1.799994
TAP_TAPCELL_ROW_11_111,VPWR,li1,57.2700,41.1060,1.799996
TAP_TAPCELL_ROW_11_110,VPWR,li1,31.5100,41.1060,1.799998
TAP_TAPCELL_ROW_10_109,VPWR,li1,95.9100,40.4930,1.799994
TAP_TAPCELL_ROW_10_108,VPWR,li1,70.1500,40.4930,1.799995
TAP_TAPCELL_ROW_10_107,VPWR,li1,44.3900,40.4930,1.799997
TAP_TAPCELL_ROW_10_106,VPWR,li1,18.6300,40.4930,1.799998
TAP_TAPCELL_ROW_9_105,VPWR,li1,108.7900,35.6660,1.799982
TAP_TAPCELL_ROW_9_104,VPWR,li1,83.0300,35.6660,1.799984
TAP_TAPCELL_ROW_9_103,VPWR,li1,57.2700,35.6660,1.799987
TAP_TAPCELL_ROW_9_102,VPWR,li1,31.5100,35.6660,1.799992
TAP_TAPCELL_ROW_8_101,VPWR,li1,95.9100,35.0530,1.799983
TAP_TAPCELL_ROW_8_100,VPWR,li1,70.1500,35.0530,1.799986
TAP_TAPCELL_ROW_8_99,VPWR,li1,44.3900,35.0530,1.799989
TAP_TAPCELL_ROW_8_98,VPWR,li1,18.6300,35.0530,1.799996
TAP_TAPCELL_ROW_7_97,VPWR,li1,108.7900,30.2260,1.799987
TAP_TAPCELL_ROW_7_96,VPWR,li1,83.0300,30.2260,1.799990
TAP_TAPCELL_ROW_7_95,VPWR,li1,57.2700,30.2260,1.799993
TAP_TAPCELL_ROW_7_94,VPWR,li1,31.5100,30.2260,1.799997
TAP_TAPCELL_ROW_6_93,VPWR,li1,95.9100,29.6130,1.799989
TAP_TAPCELL_ROW_6_92,VPWR,li1,70.1500,29.6130,1.799992
TAP_TAPCELL_ROW_6_91,VPWR,li1,44.3900,29.6130,1.799995
TAP_TAPCELL_ROW_6_90,VPWR,li1,18.6300,29.6130,1.799998
TAP_TAPCELL_ROW_5_89,VPWR,li1,108.7900,24.7860,1.799991
TAP_TAPCELL_ROW_5_88,VPWR,li1,83.0300,24.7860,1.799993
TAP_TAPCELL_ROW_5_87,VPWR,li1,57.2700,24.7860,1.799995
TAP_TAPCELL_ROW_5_86,VPWR,li1,31.5100,24.7860,1.799998
TAP_TAPCELL_ROW_4_85,VPWR,li1,95.9100,24.1730,1.799992
TAP_TAPCELL_ROW_4_84,VPWR,li1,70.1500,24.1730,1.799994
TAP_TAPCELL_ROW_4_83,VPWR,li1,44.3900,24.1730,1.799996
TAP_TAPCELL_ROW_4_82,VPWR,li1,18.6300,24.1730,1.799999
TAP_TAPCELL_ROW_3_81,VPWR,li1,108.7900,19.3460,1.799991
TAP_TAPCELL_ROW_3_80,VPWR,li1,83.0300,19.3460,1.799992
TAP_TAPCELL_ROW_3_79,VPWR,li1,57.2700,19.3460,1.799993
TAP_TAPCELL_ROW_3_78,VPWR,li1,31.5100,19.3460,1.799996
TAP_TAPCELL_ROW_2_77,VPWR,li1,95.9100,18.7330,1.799992
TAP_TAPCELL_ROW_2_76,VPWR,li1,70.1500,18.7330,1.799992
TAP_TAPCELL_ROW_2_75,VPWR,li1,44.3900,18.7330,1.799994
TAP_TAPCELL_ROW_2_74,VPWR,li1,18.6300,18.7330,1.799998
TAP_TAPCELL_ROW_1_73,VPWR,li1,108.7900,13.9060,1.799993
TAP_TAPCELL_ROW_1_72,VPWR,li1,83.0300,13.9060,1.799993
TAP_TAPCELL_ROW_1_71,VPWR,li1,57.2700,13.9060,1.799993
TAP_TAPCELL_ROW_1_70,VPWR,li1,31.5100,13.9060,1.799997
TAP_TAPCELL_ROW_0_69,VPWR,li1,108.7900,13.2930,1.799993
TAP_TAPCELL_ROW_0_68,VPWR,li1,95.9100,13.2930,1.799993
TAP_TAPCELL_ROW_0_67,VPWR,li1,83.0300,13.2930,1.799993
TAP_TAPCELL_ROW_0_66,VPWR,li1,70.1500,13.2930,1.799993
TAP_TAPCELL_ROW_0_65,VPWR,li1,57.2700,13.2930,1.799993
TAP_TAPCELL_ROW_0_64,VPWR,li1,44.3900,13.2930,1.799995
TAP_TAPCELL_ROW_0_63,VPWR,li1,31.5100,13.2930,1.799997
TAP_TAPCELL_ROW_0_62,VPWR,li1,18.6300,13.2930,1.799998
PHY_EDGE_ROW_30_Left_61,VPWR,li1,6.2100,95.2000,1.799999
PHY_EDGE_ROW_29_Left_60,VPWR,li1,6.2100,89.7600,1.799998
PHY_EDGE_ROW_28_Left_59,VPWR,li1,6.2100,89.7600,1.799998
PHY_EDGE_ROW_27_Left_58,VPWR,li1,6.2100,84.3200,1.799998
PHY_EDGE_ROW_26_Left_57,VPWR,li1,6.2100,84.3200,1.799998
PHY_EDGE_ROW_25_Left_56,VPWR,li1,6.2100,78.8800,1.799998
PHY_EDGE_ROW_24_Left_55,VPWR,li1,6.2100,78.8800,1.799998
PHY_EDGE_ROW_23_Left_54,VPWR,li1,6.2100,73.4400,1.799998
PHY_EDGE_ROW_22_Left_53,VPWR,li1,6.2100,73.4400,1.799998
PHY_EDGE_ROW_21_Left_52,VPWR,li1,6.2100,68.0000,1.799997
PHY_EDGE_ROW_20_Left_51,VPWR,li1,6.2100,68.0000,1.799997
PHY_EDGE_ROW_19_Left_50,VPWR,li1,6.2100,62.5600,1.800000
PHY_EDGE_ROW_18_Left_49,VPWR,li1,6.2100,62.5600,1.800000
PHY_EDGE_ROW_17_Left_48,VPWR,li1,6.2100,57.1200,1.800000
PHY_EDGE_ROW_16_Left_47,VPWR,li1,6.2100,57.1200,1.800000
PHY_EDGE_ROW_15_Left_46,VPWR,li1,6.2100,51.6800,1.799998
PHY_EDGE_ROW_14_Left_45,VPWR,li1,6.2100,51.6800,1.799998
PHY_EDGE_ROW_13_Left_44,VPWR,li1,6.2100,46.2400,1.799998
PHY_EDGE_ROW_12_Left_43,VPWR,li1,6.2100,46.2400,1.799998
PHY_EDGE_ROW_11_Left_42,VPWR,li1,6.2100,40.8000,1.799998
PHY_EDGE_ROW_10_Left_41,VPWR,li1,6.2100,40.8000,1.799998
PHY_EDGE_ROW_9_Left_40,VPWR,li1,6.2100,35.3600,1.799996
PHY_EDGE_ROW_8_Left_39,VPWR,li1,6.2100,35.3600,1.799996
PHY_EDGE_ROW_7_Left_38,VPWR,li1,6.2100,29.9200,1.799998
PHY_EDGE_ROW_6_Left_37,VPWR,li1,6.2100,29.9200,1.799998
PHY_EDGE_ROW_5_Left_36,VPWR,li1,6.2100,24.4800,1.799999
PHY_EDGE_ROW_4_Left_35,VPWR,li1,6.2100,24.4800,1.799999
PHY_EDGE_ROW_3_Left_34,VPWR,li1,6.2100,19.0400,1.799998
PHY_EDGE_ROW_2_Left_33,VPWR,li1,6.2100,19.0400,1.799998
PHY_EDGE_ROW_1_Left_32,VPWR,li1,6.2100,13.6000,1.799998
PHY_EDGE_ROW_0_Left_31,VPWR,li1,6.2100,13.6000,1.799998
PHY_EDGE_ROW_30_Right_30,VPWR,li1,117.5300,95.2000,1.799992
PHY_EDGE_ROW_29_Right_29,VPWR,li1,117.5300,89.7600,1.799992
PHY_EDGE_ROW_28_Right_28,VPWR,li1,117.5300,89.7600,1.799992
PHY_EDGE_ROW_27_Right_27,VPWR,li1,117.5300,84.3200,1.799993
PHY_EDGE_ROW_26_Right_26,VPWR,li1,117.5300,84.3200,1.799993
PHY_EDGE_ROW_25_Right_25,VPWR,li1,117.5300,78.8800,1.799996
PHY_EDGE_ROW_24_Right_24,VPWR,li1,117.5300,78.8800,1.799996
PHY_EDGE_ROW_23_Right_23,VPWR,li1,117.5300,73.4400,1.799992
PHY_EDGE_ROW_22_Right_22,VPWR,li1,117.5300,73.4400,1.799992
PHY_EDGE_ROW_21_Right_21,VPWR,li1,117.5300,68.0000,1.799988
PHY_EDGE_ROW_20_Right_20,VPWR,li1,117.5300,68.0000,1.799988
PHY_EDGE_ROW_19_Right_19,VPWR,li1,117.5300,62.5600,1.799999
PHY_EDGE_ROW_18_Right_18,VPWR,li1,117.5300,62.5600,1.799999
PHY_EDGE_ROW_17_Right_17,VPWR,li1,117.5300,57.1200,1.799999
PHY_EDGE_ROW_16_Right_16,VPWR,li1,117.5300,57.1200,1.799999
PHY_EDGE_ROW_15_Right_15,VPWR,li1,117.5300,51.6800,1.799997
PHY_EDGE_ROW_14_Right_14,VPWR,li1,117.5300,51.6800,1.799997
PHY_EDGE_ROW_13_Right_13,VPWR,li1,117.5300,46.2400,1.799997
PHY_EDGE_ROW_12_Right_12,VPWR,li1,117.5300,46.2400,1.799997
PHY_EDGE_ROW_11_Right_11,VPWR,li1,117.5300,40.8000,1.799993
PHY_EDGE_ROW_10_Right_10,VPWR,li1,117.5300,40.8000,1.799993
PHY_EDGE_ROW_9_Right_9,VPWR,li1,117.5300,35.3600,1.799982
PHY_EDGE_ROW_8_Right_8,VPWR,li1,117.5300,35.3600,1.799982
PHY_EDGE_ROW_7_Right_7,VPWR,li1,117.5300,29.9200,1.799987
PHY_EDGE_ROW_6_Right_6,VPWR,li1,117.5300,29.9200,1.799987
PHY_EDGE_ROW_5_Right_5,VPWR,li1,117.5300,24.4800,1.799991
PHY_EDGE_ROW_4_Right_4,VPWR,li1,117.5300,24.4800,1.799991
PHY_EDGE_ROW_3_Right_3,VPWR,li1,117.5300,19.0400,1.799991
PHY_EDGE_ROW_2_Right_2,VPWR,li1,117.5300,19.0400,1.799991
PHY_EDGE_ROW_1_Right_1,VPWR,li1,117.5300,13.6000,1.799993
PHY_EDGE_ROW_0_Right_0,VPWR,li1,117.5300,13.6000,1.799993
_228_,VPWR,li1,37.7200,35.3600,1.799990
_227_,VPWR,li1,37.4900,40.8000,1.799997
_226_,VPWR,li1,34.5000,46.2400,1.799999
_225_,VPWR,li1,28.9800,46.2400,1.799999
_224_,VPWR,li1,38.1800,19.0400,1.799994
_223_,VPWR,li1,22.5400,51.6800,1.799999
_222_,VPWR,li1,20.4700,46.2400,1.799999
_221_,VPWR,li1,16.5600,46.2400,1.799999
_220_,VPWR,li1,17.7100,68.0000,1.799997
_219_,VPWR,li1,81.8800,40.8000,1.799994
_218_,VPWR,li1,87.8600,35.3600,1.799983
_217_,VPWR,li1,105.5700,29.9200,1.799987
_216_,VPWR,li1,106.2600,35.3600,1.799983
_215_,VPWR,li1,84.8700,35.3600,1.799984
_214_,VPWR,li1,79.5800,24.4800,1.799993
_213_,VPWR,li1,81.4200,84.3200,1.799993
_212_,VPWR,li1,76.5900,84.3200,1.799993
_211_,VPWR,li1,104.8800,73.4400,1.799993
_210_,VPWR,li1,107.1800,68.0000,1.799989
_209_,VPWR,li1,112.7000,68.0000,1.799989
_208_,VPWR,li1,102.5800,68.0000,1.799989
_207_,VPWR,li1,80.2700,89.7600,1.799992
_206_,VPWR,li1,84.8700,84.3200,1.799993
_205_,VPWR,li1,81.4200,84.3200,1.799993
_204_,VPWR,li1,81.6500,35.3600,1.799984
_203_,VPWR,li1,85.5600,35.3600,1.799984
_202_,VPWR,li1,89.0100,35.3600,1.799983
_201_,VPWR,li1,87.4000,40.8000,1.799994
_200_,VPWR,li1,76.5900,24.4800,1.799993
_199_,VPWR,li1,78.4300,19.0400,1.799992
_198_,VPWR,li1,71.5300,19.0400,1.799992
_197_,VPWR,li1,89.9300,40.8000,1.799994
_196_,VPWR,li1,76.1300,19.0400,1.799992
_195_,VPWR,li1,73.8300,19.0400,1.799992
_194_,VPWR,li1,105.1100,29.9200,1.799987
_193_,VPWR,li1,108.7900,29.9200,1.799987
_192_,VPWR,li1,107.1800,24.4800,1.799991
_191_,VPWR,li1,110.6300,29.9200,1.799987
_190_,VPWR,li1,111.0900,35.3600,1.799982
_189_,VPWR,li1,111.5500,29.9200,1.799987
_188_,VPWR,li1,110.1700,24.4800,1.799991
_187_,VPWR,li1,108.7900,35.3600,1.799982
_186_,VPWR,li1,113.3900,29.9200,1.799987
_185_,VPWR,li1,77.9700,89.7600,1.799992
_184_,VPWR,li1,82.5700,89.7600,1.799992
_183_,VPWR,li1,84.4100,89.7600,1.799992
_182_,VPWR,li1,75.6700,89.7600,1.799992
_181_,VPWR,li1,108.1000,68.0000,1.799989
_180_,VPWR,li1,104.6500,68.0000,1.799989
_179_,VPWR,li1,110.1700,73.4400,1.799992
_178_,VPWR,li1,110.4000,68.0000,1.799989
_177_,VPWR,li1,107.8700,73.4400,1.799992
_176_,VPWR,li1,110.6300,68.0000,1.799989
_175_,VPWR,li1,72.9100,89.7600,1.799993
_174_,VPWR,li1,87.1700,89.7600,1.799992
_173_,VPWR,li1,84.8700,89.7600,1.799992
_172_,VPWR,li1,39.5600,78.8800,1.799997
_171_,VPWR,li1,37.0300,73.4400,1.799997
_170_,VPWR,li1,40.9400,78.8800,1.799997
_169_,VPWR,li1,37.4900,78.8800,1.799997
_168_,VPWR,li1,41.1700,84.3200,1.799996
_167_,VPWR,li1,46.2300,84.3200,1.799996
_166_,VPWR,li1,47.1500,84.3200,1.799996
_165_,VPWR,li1,49.9100,89.7600,1.799995
_164_,VPWR,li1,47.1500,89.7600,1.799995
_163_,VPWR,li1,33.8100,40.8000,1.799997
_162_,VPWR,li1,41.8600,19.0400,1.799994
_161_,VPWR,li1,46.2300,13.6000,1.799995
_160_,VPWR,li1,46.2300,19.0400,1.799993
_159_,VPWR,li1,40.0200,19.0400,1.799994
_158_,VPWR,li1,34.5000,19.0400,1.799995
_157_,VPWR,li1,48.9900,19.0400,1.799993
_156_,VPWR,li1,42.7800,19.0400,1.799994
_155_,VPWR,li1,39.3300,24.4800,1.799997
_154_,VPWR,li1,37.2600,13.6000,1.799996
_153_,VPWR,li1,37.2600,19.0400,1.799995
_152_,VPWR,li1,31.5100,46.2400,1.799999
_151_,VPWR,li1,20.9300,40.8000,1.799998
_150_,VPWR,li1,19.7800,40.8000,1.799998
_149_,VPWR,li1,12.6500,40.8000,1.799998
_148_,VPWR,li1,15.4100,40.8000,1.799998
_147_,VPWR,li1,20.9300,46.2400,1.799999
_146_,VPWR,li1,15.6400,51.6800,1.799998
_145_,VPWR,li1,18.1700,51.6800,1.799998
_144_,VPWR,li1,18.6300,46.2400,1.799999
_143_,VPWR,li1,12.4200,51.6800,1.799998
_142_,VPWR,li1,15.1800,51.6800,1.799998
_141_,VPWR,li1,20.7000,68.0000,1.799998
_140_,VPWR,li1,12.4200,73.4400,1.799998
_139_,VPWR,li1,20.4700,68.0000,1.799998
_138_,VPWR,li1,15.4100,73.4400,1.799998
_137_,VPWR,li1,16.3300,73.4400,1.799998
_136_,VPWR,li1,21.1600,73.4400,1.799998
_135_,VPWR,li1,15.1800,78.8800,1.799999
_134_,VPWR,li1,14.2600,68.0000,1.799997
_133_,VPWR,li1,18.4000,73.4400,1.799998
_132_,VPWR,li1,114.3100,68.0000,1.799989
_131_,VPWR,li1,67.8500,89.7600,1.799993
_130_,VPWR,li1,72.4500,84.3200,1.799993
_129_,VPWR,li1,81.1900,29.9200,1.799990
_128_,VPWR,li1,96.8300,46.2400,1.799997
_127_,VPWR,li1,108.3300,24.4800,1.799991
_126_,VPWR,li1,112.0100,24.4800,1.799991
_125_,VPWR,li1,30.5900,68.0000,1.799997
_124_,VPWR,li1,43.4700,89.7600,1.799996
_123_,VPWR,li1,51.7500,89.7600,1.799994
_122_,VPWR,li1,53.5900,89.7600,1.799994
_121_,VPWR,li1,45.7700,19.0400,1.799994
_120_,VPWR,li1,50.8300,19.0400,1.799993
_119_,VPWR,li1,15.4100,35.3600,1.799996
_118_,VPWR,li1,15.4100,35.3600,1.799996
_117_,VPWR,li1,14.4900,46.2400,1.799999
_116_,VPWR,li1,19.5500,78.8800,1.799999
_115_,VPWR,li1,17.2500,78.8800,1.799999
_114_,VPWR,li1,15.4100,68.0000,1.799997
